index,code,name,en_name
874,12700,江口镇,Jiangkou Zhen
875,12704,丹阳,Danyang
876,12705,延陵,Yanling
877,12706,金坛,Jintan
878,12708,嘉兴府,Jiaxing Fu
879,12709,嘉兴,Jiaxing
880,12710,华亭,Huating
881,12711,海盐,Haiyan
882,12712,崇德,Chongde
883,12714,安吉州,Anji Zhou
884,12715,乌程,Wucheng
885,12716,归安,Gui'an
886,12717,安吉,Anji
887,12718,长兴,Changxing
888,12719,德清,Deqing
889,12721,常州,Chang Zhou
890,12722,晋陵,Jinling
891,12723,武进,Wujin
892,12724,无锡,Wuxi
893,12725,义兴,Yixing
894,12726,宜兴,Yixing
895,12730,睦州,Mu Zhou
896,12732,建德府,Jiande Fu
897,12733,建德,Jiande
898,12734,清溪,Qingxi
899,12735,淳化,Chunhua
900,12736,淳安,Chun'an
901,12738,分水,Fenshui
902,12739,遂安,Sui'an
903,12740,寿昌,Shouchang
904,12741,衣锦军,Yijin Jun
905,12742,顺化军,Shunhua Jun
906,12743,安国,Anguo
907,12753,两浙东路,Liangzhedong Lu
908,12754,越州,Yue Zhou
909,12756,山阴,Shanyin
910,12757,会稽,Kuaiji
911,12758,剡县,Yan Xian
912,12759,嵊县,Sheng Xian
913,12760,诸暨,Zhuji
914,12761,余姚,Yuyao
915,12762,上虞,Shangyu
916,12763,萧山,Xiaoshan
917,12764,新昌,Xinchang
918,12765,义安,Yi'an
919,12767,庆元府,Qingyuan Fu
920,12770,奉化,Fenghua
921,12770,奉化,Fenghua
922,12771,慈溪,Cixi
923,12771,慈溪,Cixi
924,12776,象山,Xiangshan
925,12776,象山,Xiangshan
926,12777,昌国,Changguo
927,12777,昌国,Changguo
928,12779,瑞安府,Rui'an Fu
929,12780,永嘉,Yongjia
930,12781,平阳,Pingyang
931,12782,瑞安,Rui'an
932,12783,乐清,Leqing
933,12784,婺州,Wu Zhou
934,12785,金华,Jinhua
935,12786,东阳,Dongyang
936,12787,义乌,Yiwu
937,12788,兰溪,Lanxi
938,12789,永康,Yongkang
939,12790,武义,Wuyi
940,12791,浦江,Pujiang
941,12792,台州,Tai Zhou
942,12793,临海,Linhai
943,12794,黄岩,Huangyan
944,12795,宁海,Ninghai
945,12796,天台,Tiantai
946,12797,永安,Yong'an
947,12798,仙居,Xianju
948,12799,衢州,Qu Zhou
949,12800,西安,Xi'an
950,12801,江山,Jiangshan
951,12802,礼贤,Lixian
952,12803,龙游,Longyou
953,12808,信安,Xin'an
954,12809,开化,Kaihua
955,12810,处州,Chu Zhou
956,12811,丽水,Lishui
957,12812,龙泉,Longquan
958,12813,剑川,Jianchuan
959,12817,白龙,Bailong
960,12818,松阳,Songyang
961,12819,遂昌,Suichang
962,12820,缙云,Jinyun
963,12821,青田,Qingtian
964,12822,庆元,Qingyuan
965,12823,江南路,Jiangnan Lu
966,12824,江南东路,Jiangnandong Lu
967,12826,升州,Sheng Zhou
968,12828,建康府,Jiankang Fu
969,12829,上元,Shangyuan
970,12830,江宁,Jiangning
971,12831,句容,Jurong
972,12832,溧水,Lishui
973,12833,溧阳,Liyang
974,12840,宁国府,Ningguo Fu
975,12841,宣城,Xuancheng
976,12842,南陵,Nanling
977,12843,泾县,Jing Xian
978,12844,宁国,Ningguo
979,12845,旌德,Jingde
980,12846,太平,Taiping
981,12850,歙州,She Zhou
982,12852,歙县,She Xian
983,12853,休宁,Xiuning
984,12854,祁门,Qimen
985,12855,婺源,Wuyuan
986,12856,绩溪,Jixi
987,12857,黟县,Yi Xian
988,12868,池州,Chi Zhou
989,12869,贵池,Guichi
990,12872,建德,Jiande
991,12873,石埭,Shidai
992,12875,饶州,Rao Zhou
993,12876,鄱阳,Poyang
994,12879,浮梁,Fuliang
995,12880,乐平,Leping
996,12881,德兴,Dexing
997,12882,安仁,Anren
998,12883,信州,Xin Zhou
999,12886,玉山,Yushan
1000,12887,弋阳,Yiyang
1001,12888,贵溪,Guixi
1002,12889,铅山,Qianshan
1003,12890,永丰,Yongfeng
1004,12892,宝丰,Baofeng
1005,12893,雄远军,Xiongyuan Jun
1006,12894,平江军,Pingjiang Jun
1007,12895,太平州,Taiping Zhou
1008,12896,当涂,Dangtu
1009,12899,南康军,Nankang Jun
1010,12903,广德军,Guangde Jun
1011,12906,建平,Jianping
1012,12907,江南西路,Jiangnanxi Lu
1013,12909,隆兴府,Longxing Fu
1014,12913,进贤,Jinxian
1015,12914,新建,Xinjian
1016,12915,奉新,Fengxin
1017,12916,丰城,Fengcheng
1018,12917,分宁,Fenning
1019,12918,武宁,Wuning
1020,12919,靖安,Jing'an
1021,12922,赣州,Gan Zhou
1022,12925,虔化,Qianhua
1023,12926,宁都,Ningdu
1024,12927,兴国,Xingguo
1025,12928,信丰,Xinfeng
1026,12931,会昌,Huichang
1027,12932,瑞金,Ruijin
1028,12933,石城,Shicheng
1029,12934,安远,Anyuan
1030,12936,虔南,Qiannan
1031,12941,吉州,Ji Zhou
1032,12947,安福,Anfu
1033,12948,太和,Taihe
1034,12951,泉江,Quanjiang
1035,12953,永新,Yongxin
1036,12955,万安,Wan'an
1037,12957,袁州,Yuan Zhou
1038,12960,分宜,Fenyi
1039,12961,萍乡,Pingxiang
1040,12963,建城,Jiancheng
1041,12966,抚州,Fu Zhou
1042,12973,乐安,Le'an
1043,12974,宜黄,Yihuang
1044,12975,金谿,Jinxi
1045,12979,瑞州,Rui Zhou
1046,12984,新昌,Xinchang
1047,12987,永兴军,Yongxing Jun
1048,12992,南安军,Nan'an Jun
1049,12996,南安,Nan'an
1050,12997,临江军,Linjiang Jun
1051,13001,建武军,Jianwu Jun
1052,13004,新城,Xincheng
1053,13007,广昌,Guangchang
1054,13013,彭泽,Pengze
1055,13013,彭泽,Pengze
1056,13013,彭泽,Pengze
1057,13013,彭泽,Pengze
1058,13013,彭泽,Pengze
1059,13013,彭泽,Pengze
1060,13014,荆湖路,Jinghu Lu
1061,13015,荆湖南路,Jinghu nan Lu
1062,13016,潭州,Tan Zhou
1063,13019,湘潭,Xiangtan
1064,13020,善化,Shanhua
1065,13023,安化,Anhua
1066,13024,醴陵,Liling
1067,13025,攸县,You Xian
1068,13026,湘乡,Xiangxiang
1069,13030,浏阳,Liuyang
1070,13032,宁乡,Ningxiang
1071,13033,衡州,Heng Zhou
1072,13038,耒阳,Leiyang
1073,13039,常宁,Changning
1074,13040,安仁,Anren
1075,13042,道州,Dao Zhou
1076,13043,弘道,Hongdao
1077,13047,永明,Yongming
1078,13048,江华,Jianghua
1079,13049,延唐,Yantang
1080,13050,宁远,Ningyuan
1081,13051,大历,Dali
1082,13052,永州,Yong Zhou
1083,13056,祁阳,Qiyang
1084,13057,东安,Dong'an
1085,13058,郴州,Chen Zhou
1086,13060,彬县,Chen Xian
1087,13062,兴宁,Xingning
1088,13063,郴义,Chenyi
1089,13066,义章,Yizhang
1090,13067,宜章,Yizhang
1091,13068,高亭,Gaoting
1092,13069,永兴,Yongxing
1093,13070,桂东,Guidong
1094,13073,宝庆府,Baoqing Fu
1095,13074,邵阳,Shaoyang
1096,13075,新化,Xinhua
1097,13077,莳竹,Shizhu
1098,13078,全州,Quan Zhou
1099,13079,清湘,Qingxiang
1100,13080,灌阳,Guanyang
1101,13081,桂阳监,Guiyang Jian
1102,13083,桂阳监,Guiyang Jian
1103,13087,临武,Linwu
1104,13088,茶陵军,Chaling Jun
1105,13090,酃县,Ling Xian
1106,13091,武冈军,Wugang Jun
1107,13096,临冈,Lin'gang
1108,13098,荆湖北路,Jinghu bei Lu
1109,13099,江陵府,Jiangling Fu
1110,13105,潜江,Qianjiang
1111,13114,石首,Shishou
1112,13115,石首,Shishou
1113,13118,建宁,Jianning
1114,13119,长林,Changlin
1115,13123,鄂州,E Zhou
1116,13124,江夏,Jiangxia
1117,13125,临江,Linjiang
1118,13134,蒲圻,Puqi
1119,13135,永安,Yong'an
1120,13135,永安,Yong'an
1121,13139,嘉鱼,Jiayu
1122,13140,永兴,Yongxing
1123,13140,永兴,Yongxing
1124,13141,大冶,Daye
1125,13141,大冶,Daye
1126,13144,安州,An Zhou
1127,13159,汉川,Hanchuan
1128,13160,吉阳,Jiyang
1129,13161,朗州,Lang Zhou
1130,13162,鼎州,Ding Zhou
1131,13166,桃源,Taoyuan
1132,13168,辰阳,Chenyang
1133,13173,桥江,Qiaojiang
1134,13175,澧州,Li Zhou
1135,13176,澧阳,Liyang
1136,13177,安乡,Anxiang
1137,13178,石门,Shimen
1138,13179,慈利,Cili
1139,13180,峡州,Xia Zhou
1140,13183,宜都,Yidu
1141,13184,长阳,Changyang
1142,13185,远安,Yuan'an
1143,13186,巴山,Bashan
1144,13192,华容,Huarong
1145,13193,平江,Pingjiang
1146,13194,王朝,Wangchao
1147,13195,临湘,Linxiang
1148,13197,湘阴,Xiangyin
1149,13197,湘阴,Xiangyin
1150,13197,湘阴,Xiangyin
1151,13205,兴山,Xingshan
1152,13205,兴山,Xingshan
1153,13212,辰州,Chen Zhou
1154,13213,沅陵,Yuanling
1155,13214,叙浦,Xupu
1156,13215,辰溪,Chenxi
1157,13216,卢溪,Luxi
1158,13217,麻阳,Mayang
1159,13219,高江羁縻州,Gaojiang Jimizhou
1160,13220,顺羁縻州,Shun Jimizhou
1161,13221,保顺羁縻州,Baoshun Jimizhou
1162,13222,富羁縻州,Fu Jimizhou
1163,13223,永顺羁縻州,Yongshun Jimizhou
1164,13224,渭羁縻州,Wei Jimizhou
1165,13225,保静羁縻州,Baojing Jimizhou
1166,13226,下溪羁縻州,Xiaxi Jimizhou
1167,13227,溶羁縻州,Rong Jimizhou
1168,13228,沅州,Yuan Zhou
1169,13229,卢阳,Luyang
1170,13230,麻阳,Mayang
1171,13231,黔阳,Qianyang
1172,13233,渠阳寨,Quyang Zhai
1173,13236,渠阳军,Quyang Jun
1174,13237,诚州,Cheng Zhou
1175,13241,永平,Yongping
1176,13248,通道,Tongdao
1177,13250,荆门军,Jingmen Jun
1178,13256,当阳,Dangyang
1179,13257,信阳军,Xinyang Jun
1180,13257,信阳军,Xinyang Jun
1181,13257,信阳军,Xinyang Jun
1182,13268,公安军,Gong'an Jun
1183,13279,寿军,Shouchang Jun
1184,13281,龙阳军,Longyang Jun
1185,13283,西川路,Xichuan Lu
1186,13284,益州路,Yizhou Lu
1187,13285,成都府路,Chengdufu Lu
1188,13289,益州,Yi Zhou
1189,13291,成都,Chengdu
1190,13291,成都,Chengdu
1191,13292,华阳,Huayang
1192,13292,华阳,Huayang
1193,13293,郫县,Pi Xian
1194,13293,郫县,Pi Xian
1195,13294,双流,Shuangliu
1196,13294,双流,Shuangliu
1197,13295,温江,Wenjiang
1198,13295,温江,Wenjiang
1199,13296,新都,Xindu
1200,13296,新都,Xindu
1201,13297,新繁,Xinfan
1202,13297,新繁,Xinfan
1203,13300,灵池,Lingchi
1204,13300,灵池,Lingchi
1205,13301,灵泉,Lingquan
1206,13301,灵泉,Lingquan
1207,13302,犀浦,Xipu
1208,13302,犀浦,Xipu
1209,13303,眉州,Mei Zhou
1210,13304,通义,Tongyi
1211,13305,眉山,Meishan
1212,13306,彭山,Pengshan
1213,13307,丹棱,Danleng
1214,13308,青神,Qingshen
1215,13311,崇庆府,Chongqing Fu
1216,13312,晋原,Jinyuan
1217,13313,新津,Xinjin
1218,13314,唐兴,Tangxing
1219,13315,江原,Jiangyuan
1220,13320,彭州,Peng Zhou
1221,13322,唐昌,Tangchang
1222,13323,永昌,Yongchang
1223,13324,崇宁,Chongning
1224,13325,蒙阳,Mengyang
1225,13327,堋口,Pengkou
1226,13328,绵州,Mian Zhou
1227,13329,巴西,Baxi
1228,13330,彰明,Zhangming
1229,13331,魏城,Weicheng
1230,13332,罗江,Luojiang
1231,13337,盐泉,Yanquan
1232,13340,西昌,Xichang
1233,13341,汉州,Han Zhou
1234,13342,雒县,Luo Xian
1235,13343,什邡,Shifang
1236,13344,绵竹,Mianzhu
1237,13345,德阳,Deyang
1238,13348,嘉定府,Jiading Fu
1239,13349,龙游,Longyou
1240,13351,夹江,Jiajiang
1241,13352,峨眉,Emei
1242,13353,犍为,Qianwei
1243,13354,绥山,Suishan
1244,13355,罗目,Luomu
1245,13356,玉津,Yujin
1246,13357,平羌,Pingqiang
1247,13358,邛州,Qiong Zhou
1248,13359,临邛,Linqiong
1249,13360,依政,Yizheng
1250,13361,安仁,Anren
1251,13362,大邑,Dayi
1252,13363,蒲江,Pujiang
1253,13364,火井,Huojing
1254,13365,临溪,Linxi
1255,13366,黎州,Li Zhou
1256,13367,汉源,Hanyuan
1257,13368,通望,Tongwang
1258,13369,两林邛部,Lianglin-Qiong Bu
1259,13370,雅州,Ya Zhou
1260,13371,严道,Yandao
1261,13372,芦山,Lushan
1262,13373,名山,Mingshan
1263,13376,荣经,Yingjing
1264,13377,西山野山部,Xishan-Yeshan Bu
1265,13378,茂州,Mao Zhou
1266,13379,汶山,Wenshan
1267,13380,汶川,Wenchuan
1268,13382,春祺城,Chunqi Cheng
1269,13383,简州,Jian Zhou
1270,13384,阳安,Yang'an
1271,13385,平泉,Pingquan
1272,13387,维州,Wei Zhou
1273,13389,保宁,Baoning
1274,13391,金川,Jinchuan
1275,13393,陵州,Ling Zhou
1276,13394,陵井监,Lingjing Jian
1277,13395,仙井监,Xianjing Jian
1278,13397,仁寿,Renshou
1279,13398,井研,Jingyan
1280,13403,始建,Shijian
1281,13404,镇静军,Zhenjing Jun
1282,13406,永康军,Yongkang Jun
1283,13421,祺州,Qi Zhou
1284,13422,春祺,Chunqi
1285,13423,亨州,Heng Zhou
1286,13424,嘉会,Jiahui
1287,13425,梓州路,Zizhou Lu
1288,13426,潼川府路,Tongchuanfu Lu
1289,13427,梓州,Zi Zhou
1290,13427,梓州,Zi Zhou
1291,13429,郪县,Qi Xian
1292,13429,郪县,Qi Xian
1293,13430,元武,Yuanwu
1294,13430,元武,Yuanwu
1295,13431,中江,Zhongjiang
1296,13431,中江,Zhongjiang
1297,13432,涪城,Fucheng
1298,13432,涪城,Fucheng
1299,13433,射洪,Shehong
1300,13433,射洪,Shehong
1301,13434,盐亭,Yanting
1302,13434,盐亭,Yanting
1303,13435,通泉,Tongquan
1304,13435,通泉,Tongquan
1305,13436,飞乌,Feiwu
1306,13436,飞乌,Feiwu
1307,13437,铜山,Tongshan
1308,13437,铜山,Tongshan
1309,13438,东关,Dongguan
1310,13438,东关,Dongguan
1311,13441,安泰,Antai
1312,13441,安泰,Antai
1313,13443,遂州,Sui Zhou
1314,13443,遂州,Sui Zhou
1315,13445,方义,Fangyi
1316,13445,方义,Fangyi
1317,13446,小溪,Xiaoxi
1318,13446,小溪,Xiaoxi
1319,13449,长江,Changjiang
1320,13449,长江,Changjiang
1321,13455,顺庆府,Shunqing Fu
1322,13456,南充,Nanchong
1323,13456,南充,Nanchong
1324,13459,西充,Xichong
1325,13459,西充,Xichong
1326,13460,相如,Xiangru
1327,13460,相如,Xiangru
1328,13462,资州,Zi Zhou
1329,13462,资州,Zi Zhou
1330,13465,资阳,Ziyang
1331,13465,资阳,Ziyang
1332,13466,龙水,Longshui
1333,13466,龙水,Longshui
1334,13467,内江,Neijiang
1335,13467,内江,Neijiang
1336,13468,银山,Yinshan
1337,13468,银山,Yinshan
1338,13469,月山,Yueshan
1339,13469,月山,Yueshan
1340,13470,丹山,Danshan
1341,13470,丹山,Danshan
1342,13471,清溪,Qingxi
1343,13471,清溪,Qingxi
1344,13472,普州,Pu Zhou
1345,13472,普州,Pu Zhou
1346,13473,安岳,Anyue
1347,13473,安岳,Anyue
1348,13474,普康,Pukang
1349,13474,普康,Pukang
1350,13475,安居,Anju
1351,13475,安居,Anju
1352,13477,崇龛,Chongkan
1353,13477,崇龛,Chongkan
1354,13479,昌州,Chang Zhou
1355,13479,昌州,Chang Zhou
1356,13480,大足,Dazu
1357,13480,大足,Dazu
1358,13481,昌元,Changyuan
1359,13481,昌元,Changyuan
1360,13482,永川,Yongchuan
1361,13482,永川,Yongchuan
1362,13484,江安州,Jiang'an Zhou
1363,13487,江安,Jiang'an
1364,13487,江安,Jiang'an
1365,13488,合江,Hejiang
1366,13488,合江,Hejiang
1367,13489,泾南,Jingnan
1368,13489,泾南,Jingnan
1369,13490,乐共城,Legong Cheng
1370,13490,乐共城,Legong Cheng
1371,13491,纳溪,Naxi
1372,13491,纳溪,Naxi
1373,13492,绵水,Mianshui
1374,13492,绵水,Mianshui
1375,13493,九支城,Jiuzhi Cheng
1376,13493,九支城,Jiuzhi Cheng
1377,13494,武都城,Wudu Cheng
1378,13494,武都城,Wudu Cheng
1379,13495,淯井监,Yujing Jian
1380,13495,淯井监,Yujing Jian
1381,13496,富义,Fuyi
1382,13496,富义,Fuyi
1383,13502,合州,He Zhou
1384,13502,合州,He Zhou
1385,13503,石镜,Shijing
1386,13503,石镜,Shijing
1387,13504,石照,Shizhao
1388,13504,石照,Shizhao
1389,13505,汉初,Hanchu
1390,13505,汉初,Hanchu
1391,13506,巴川,Bachuan
1392,13506,巴川,Bachuan
1393,13509,铜梁,Tongliang
1394,13509,铜梁,Tongliang
1395,13511,荣州,Rong Zhou
1396,13511,荣州,Rong Zhou
1397,13512,旭川,Xuchuan
1398,13512,旭川,Xuchuan
1399,13513,荣德,Rongde
1400,13513,荣德,Rongde
1401,13514,威远,Weiyuan
1402,13514,威远,Weiyuan
1403,13515,资官,Ziguan
1404,13515,资官,Ziguan
1405,13516,应灵,Yingling
1406,13516,应灵,Yingling
1407,13517,公井,Gongjing
1408,13517,公井,Gongjing
1409,13518,和义,Heyi
1410,13518,和义,Heyi
1411,13519,戎州,Rong Zhou
1412,13519,戎州,Rong Zhou
1413,13522,棘道,Jidao
1414,13522,棘道,Jidao
1415,13524,义宾,Yibin
1416,13524,义宾,Yibin
1417,13526,宣化,Xuanhua
1418,13526,宣化,Xuanhua
1419,13527,南溪,Nanxi
1420,13527,南溪,Nanxi
1421,13528,开边,Kaibian
1422,13528,开边,Kaibian
1423,13529,归顺,Guishun
1424,13529,归顺,Guishun
1425,13530,马湖江部,Mahujiang Bu
1426,13530,马湖江部,Mahujiang Bu
1427,13536,石门路,Shimen Lu
1428,13536,石门路,Shimen Lu
1429,13538,渠州,Qu Zhou
1430,13538,渠州,Qu Zhou
1431,13543,邻水,Linshui
1432,13543,邻水,Linshui
1433,13544,邻山,Linshan
1434,13544,邻山,Linshan
1435,13545,渠江,Qujiang
1436,13545,渠江,Qujiang
1437,13546,怀安军,Huai'an Jun
1438,13546,怀安军,Huai'an Jun
1439,13550,宁西军,Ningxi Jun
1440,13554,和溪,Hexi
1441,13554,和溪,Hexi
1442,13555,富义监,Fuyi Jian
1443,13555,富义监,Fuyi Jian
1444,13557,富义监,Fuyi Jian
1445,13557,富义监,Fuyi Jian
1446,13562,长宁军,Changning Jun
1447,13563,长宁军,Changning Jun
1448,13567,安宁,Anning
1449,13568,纯州,Chun Zhou
1450,13568,纯州,Chun Zhou
1451,13569,九支,Jiuzhi
1452,13569,九支,Jiuzhi
1453,13570,安溪,Anxi
1454,13570,安溪,Anxi
1455,13571,滋州,Zi Zhou
1456,13572,仁怀,Renhuai
1457,13573,承流,Chengliu
1458,13574,祥州,Xiang Zhou
1459,13576,利州路,Lizhou Lu
1460,13580,兴元府,Xingyuan Fu
1461,13580,兴元府,Xingyuan Fu
1462,13581,南郑,Nanzheng
1463,13581,南郑,Nanzheng
1464,13582,廉水,Lianshui
1465,13582,廉水,Lianshui
1466,13583,城固,Chenggu
1467,13583,城固,Chenggu
1468,13584,褒城,Baocheng
1469,13584,褒城,Baocheng
1470,13586,西县,Xi Xian
1471,13586,西县,Xi Xian
1472,13588,利州,Li Zhou
1473,13588,利州,Li Zhou
1474,13589,绵谷,Miangu
1475,13589,绵谷,Miangu
1476,13590,葭萌,Xiameng
1477,13590,葭萌,Xiameng
1478,13592,益昌,Yichang
1479,13592,益昌,Yichang
1480,13593,昭化,Zhaohua
1481,13593,昭化,Zhaohua
1482,13594,裔山,Yishan
1483,13594,裔山,Yishan
1484,13595,平蜀,Pingshu
1485,13595,平蜀,Pingshu
1486,13596,洋州,Yang Zhou
1487,13596,洋州,Yang Zhou
1488,13597,兴道,Xingdao
1489,13597,兴道,Xingdao
1490,13598,西乡,Xixiang
1491,13598,西乡,Xixiang
1492,13599,真符,Zhenfu
1493,13599,真符,Zhenfu
1494,13600,阆州,Lang Zhou
1495,13600,阆州,Lang Zhou
1496,13601,阆中,Langzhong
1497,13601,阆中,Langzhong
1498,13602,苍溪,Cangxi
1499,13602,苍溪,Cangxi
1500,13603,南部,Nanbu
1501,13603,南部,Nanbu
1502,13604,新井,Xinjing
1503,13604,新井,Xinjing
1504,13605,奉国,Fengguo
1505,13605,奉国,Fengguo
1506,13606,新政,Xinzheng
1507,13606,新政,Xinzheng
1508,13607,西水,Xishui
1509,13607,西水,Xishui
1510,13608,岐山,Qishan
1511,13608,岐山,Qishan
1512,13608,岐山,Qishan
1513,13609,晋安,Jin'an
1514,13609,晋安,Jin'an
1515,13611,隆庆府,Longqing Fu
1516,13612,普安,Pu'an
1517,13612,普安,Pu'an
1518,13613,梓潼,Zitong
1519,13613,梓潼,Zitong
1520,13614,阴平,Yinping
1521,13614,阴平,Yinping
1522,13615,武连,Wulian
1523,13615,武连,Wulian
1524,13616,普城,Pucheng
1525,13616,普城,Pucheng
1526,13619,临津,Linjin
1527,13619,临津,Linjin
1528,13620,永归,Yonggui
1529,13620,永归,Yonggui
1530,13621,巴州,Ba Zhou
1531,13621,巴州,Ba Zhou
1532,13622,化城,Huacheng
1533,13622,化城,Huacheng
1534,13624,恩阳,Enyang
1535,13624,恩阳,Enyang
1536,13625,曾口,Zengkou
1537,13625,曾口,Zengkou
1538,13628,盘道,Pandao
1539,13628,盘道,Pandao
1540,13629,归仁,Guiren
1541,13629,归仁,Guiren
1542,13630,始宁,Shining
1543,13630,始宁,Shining
1544,13631,其章,Qizhang
1545,13631,其章,Qizhang
1546,13632,七盘,Qipan
1547,13632,七盘,Qipan
1548,13633,文州,Wen Zhou
1549,13633,文州,Wen Zhou
1550,13634,曲水,Qushui
1551,13634,曲水,Qushui
1552,13636,沔州,Mian Zhou
1553,13637,顺政,Shunzheng
1554,13637,顺政,Shunzheng
1555,13638,略阳,Lueyang
1556,13638,略阳,Lueyang
1557,13639,长举,Changju
1558,13639,长举,Changju
1559,13640,蓬州,Peng Zhou
1560,13640,蓬州,Peng Zhou
1561,13641,蓬池,Pengchi
1562,13641,蓬池,Pengchi
1563,13642,仪陇,Yilong
1564,13642,仪陇,Yilong
1565,13643,朗池,Langchi
1566,13643,朗池,Langchi
1567,13644,营山,Yingshan
1568,13644,营山,Yingshan
1569,13645,伏虞,Fuyu
1570,13645,伏虞,Fuyu
1571,13648,蓬山,Pengshan
1572,13648,蓬山,Pengshan
1573,13649,宕渠,Dangqu
1574,13649,宕渠,Dangqu
1575,13650,相如,Xiangru
1576,13650,相如,Xiangru
1577,13652,政州,Zheng Zhou
1578,13654,江油,Jiangyou
1579,13654,江油,Jiangyou
1580,13655,清川,Qingchuan
1581,13655,清川,Qingchuan
1582,13656,大安军,Da'an Jun
1583,13657,大安军,Da'an Jun
1584,13658,大安军,Da'an Jun
1585,13661,集州,Ji Zhou
1586,13661,集州,Ji Zhou
1587,13663,大牟,Damou
1588,13663,大牟,Damou
1589,13666,通平,Tongping
1590,13666,通平,Tongping
1591,13667,壁州,Bi Zhou
1592,13667,壁州,Bi Zhou
1593,13669,白石,Baishi
1594,13669,白石,Baishi
1595,13670,符阳,Fuyang
1596,13670,符阳,Fuyang
1597,13671,金州,Jin Zhou
1598,13671,金州,Jin Zhou
1599,13678,成州,Cheng Zhou
1600,13678,成州,Cheng Zhou
1601,13679,同庆府,Tongqing Fu
1602,13683,天水军,Tianshui Jun
1603,13685,西和州,Xihe Zhou
1604,13691,凤州,Feng Zhou
1605,13691,凤州,Feng Zhou
1606,13694,两当,Liangdang
1607,13694,两当,Liangdang
1608,13695,阶州,Jie Zhou
1609,13695,阶州,Jie Zhou
1610,13696,福津,Fujin
1611,13696,福津,Fujin
1612,13698,剑门关,Jianmen Guan
1613,13700,夔州路,Kuizhou Lu
1614,13701,夔州,Kui Zhou
1615,13701,夔州,Kui Zhou
1616,13702,奉节,Fengjie
1617,13702,奉节,Fengjie
1618,13703,巫山,Wushan
1619,13703,巫山,Wushan
1620,13707,绍庆府,Shaoqing Fu
1621,13708,彭水,Pengshui
1622,13708,彭水,Pengshui
1623,13709,黔江,Qianjiang
1624,13709,黔江,Qianjiang
1625,13710,洪都,Hongdu
1626,13710,洪都,Hongdu
1627,13711,洋水,Yangshui
1628,13711,洋水,Yangshui
1629,13712,信宁,Xinning
1630,13712,信宁,Xinning
1631,13713,都濡,Duru
1632,13713,都濡,Duru
1633,13714,务川城,Wuchuan Cheng
1634,13714,务川城,Wuchuan Cheng
1635,13717,洋羁縻州,Yang Jimizhou
1636,13717,洋羁縻州,Yang Jimizhou
1637,13718,蛮羁縻州,Man Jimizhou
1638,13718,蛮羁縻州,Man Jimizhou
1639,13719,大万谷乐羁縻州,Dawangule Jimizhou
1640,13719,大万谷乐羁縻州,Dawangule Jimizhou
1641,13720,功羁縻州,Gong Jimizhou
1642,13720,功羁縻州,Gong Jimizhou
1643,13723,普宁羁縻州,Puning Jimizhou
1644,13723,普宁羁縻州,Puning Jimizhou
1645,13724,蒋羁縻州,Jiang Jimizhou
1646,13724,蒋羁縻州,Jiang Jimizhou
1647,13725,陈蒙羁縻州,Chenmeng Jimizhou
1648,13725,陈蒙羁縻州,Chenmeng Jimizhou
1649,13726,候羁縻州,Hou Jimizhou
1650,13726,候羁縻州,Hou Jimizhou
1651,13727,犍羁縻州,Jian Jimizhou
1652,13727,犍羁縻州,Jian Jimizhou
1653,13728,庄羁縻州,Zhuang Jimizhou
1654,13728,庄羁縻州,Zhuang Jimizhou
1655,13729,邦羁縻州,Bang Jimizhou
1656,13729,邦羁縻州,Bang Jimizhou
1657,13730,邦羁縻州,Bang Jimizhou
1658,13730,邦羁縻州,Bang Jimizhou
1659,13731,南宁羁縻州,Nanning Jimizhou
1660,13731,南宁羁縻州,Nanning Jimizhou
1661,13732,和武羁縻州,Hewu Jimizhou
1662,13732,和武羁縻州,Hewu Jimizhou
1663,13733,乡羁縻州,Xiang Jimizhou
1664,13733,乡羁縻州,Xiang Jimizhou
1665,13734,罗嵩羁縻州,Luosong Jimizhou
1666,13734,罗嵩羁縻州,Luosong Jimizhou
1667,13738,牂羁縻州,Zang Jimizhou
1668,13738,牂羁縻州,Zang Jimizhou
1669,13739,合江羁縻州,Hejiang Jimizhou
1670,13739,合江羁縻州,Hejiang Jimizhou
1671,13743,南州羁縻州,Nan Jimizhou
1672,13743,南州羁縻州,Nan Jimizhou
1673,13745,通州,Tong Zhou
1674,13747,通川,Tongchuan
1675,13748,巴渠,Baju
1676,13749,永睦,Yongmu
1677,13750,新宁,Xinning
1678,13751,石鼓,Shigu
1679,13752,三冈,San'gang
1680,13755,宣汉,Xuanhan
1681,13756,阆英,Langying
1682,13757,通明,Tongming Yuan
1683,13758,通明,Tongming
1684,13759,施州,Shi Zhou
1685,13759,施州,Shi Zhou
1686,13760,清江,Qingjiang
1687,13760,清江,Qingjiang
1688,13761,建始,Jianshi
1689,13761,建始,Jianshi
1690,13763,咸淳府,Xianchun Fu
1691,13764,临江,Linjiang
1692,13764,临江,Linjiang
1693,13765,垫江,Dianjiang
1694,13765,垫江,Dianjiang
1695,13766,桂溪,Guixi
1696,13766,桂溪,Guixi
1697,13767,酆都,Fengdu
1698,13767,酆都,Fengdu
1699,13768,南宾,Nanbin
1700,13768,南宾,Nanbin
1701,13769,龙渠,Longqu
1702,13769,龙渠,Longqu
1703,13770,万州,Wan Zhou
1704,13770,万州,Wan Zhou
